,property_type_Apartment,property_type_Hotel,property_type_House,property_type_Other,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_rate,latitude,longitude,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym,distance_from_MRT,distance_from_Bus,distance_from_Mall,distance_from_School,distance_from_Food,distanceCluster
53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.32301,103.92211,1,1,1,68.0,173,5,4.8,5.0,5.0,4.8,5.0,4.6,4.6,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9074916589700772,0.0531333302841535,3.0478388566893617,0.4151641238032264,0.0608019104249306,0
54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31963,103.92400000000002,1,1,4,95.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8432517518311327,0.0713299969960853,2.9487731825049885,0.8266667000489136,0.4723428102985038,0
55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.32453,103.85255,1,1,2,343.0,173,2,3.5,2.0,3.0,4.0,5.0,3.0,2.5,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5440971928488927,0.0845539510029554,1.9394646176609995,1.0250314480565088,0.0597041556544823,4
56,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.31936,103.91663,5,1,3,139.0,261,369,4.93,4.88,4.94,4.95,4.95,4.8,4.85,10,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,0.4516976726600255,0.1777706776230568,2.339685997399933,0.7078776674773399,0.2536221405527774,0
57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.36722,103.89765,1,1,1,50.0,304,14,4.79,4.71,4.5,4.79,4.86,4.0,4.5,10,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,1.8713268879082725,0.1408782553603973,5.126580314676382,2.882267845126291,0.5336624158028953,0
58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.44076,103.77626,1,1,1,30.0,0,5,4.75,4.75,4.5,5.0,4.5,4.25,5.0,9,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8431048254664576,0.0338643655828816,15.908279500393355,6.203403974664533,0.6955829691820198,3
59,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33,1.29182,103.83496,2,1,1,150.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.036745557199836,0.1336184680765061,1.2860784875624292,0.9112801212613276,0.1946285801919903,2
60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3117,103.86028,1,1,1,78.0,266,79,4.53,4.48,4.54,4.82,4.79,4.74,4.45,9,False,False,False,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,1.229633490985337,0.1384926451697721,1.7452102764275883,0.9138371540594198,0.016222128677735,0
61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3117,103.86028,2,1,1,110.0,263,66,4.55,4.62,4.62,4.91,4.91,4.69,4.59,9,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,1.229633490985337,0.1384926451697721,1.7452102764275883,0.9138371540594198,0.016222128677735,0
62,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3117,103.86028,1,1,1,78.0,263,19,4.53,4.58,4.47,4.84,4.84,4.79,4.53,9,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,1.229633490985337,0.1384926451697721,1.7452102764275883,0.9138371540594198,0.016222128677735,0
63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.31117,103.86214,1,1,1,49.0,331,1,4.0,4.0,3.0,5.0,5.0,5.0,3.0,10,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,1.0231247886753712,0.0426768802014165,1.834759357185676,0.903511320727454,0.0057646260781457,0
64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.98,1.30692,103.80070000000002,1,1,1,75.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,12,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5643800023960595,0.1122329860134337,5.434331888769778,0.3792935681789467,0.0639642020621778,2
65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2805,103.78439,1,1,1,212.0,254,15,4.53,4.47,4.4,4.87,4.73,4.53,4.53,12,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,False,2.873451027923186,0.0888693947312913,6.93367324884464,1.698458500903825,0.1864136735036138,2
66,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86,1.30085,103.84318,1,1,1,80.0,364,1,2.0,3.0,3.0,2.0,4.0,5.0,2.0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.053856957626916,0.1530308240087892,0.7777653126348087,0.3795048717132856,0.0861825324764757,2
67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.35956,103.88423000000002,1,1,1,96.0,264,9,4.89,5.0,4.89,5.0,5.0,5.0,4.78,11,True,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,3.0915350142754034,0.1383915932061604,3.579080531933419,1.4678256365969593,0.0575499945588016,0
68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.29973,103.84658,1,1,1,110.0,281,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,2.656267646276049,0.0890912897172888,0.381984001824366,0.7693570664995277,0.0760251908843824,2
69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.34806,103.95858,1,1,1,98.0,365,13,4.85,4.92,5.0,4.85,4.85,4.85,4.69,9,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True,0.792954147538482,0.0995938012008396,7.925514924274374,3.4438201796374472,0.6787242268066619,0
70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.34798,103.9617,1,1,1,89.0,362,10,4.75,4.86,4.63,4.88,4.88,4.88,4.63,9,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,1.0682603265297368,0.1809251160286395,8.192273277109768,3.510036223021133,0.7477882873995869,0
71,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.3644900000000002,103.95931,2,1,2,80.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.466715003641987,0.0387366571371727,9.241736666742757,1.6650845520979027,0.7707147404518255,0
72,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,1.2842400000000005,103.84275,1,1,1,69.0,177,2,4.0,4.0,3.5,4.5,4.5,5.0,4.0,11,False,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,2.9503096767308965,0.0356390936617271,0.6522429621001702,0.4574040472781797,0.0824044399063224,2
74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.30376,103.85923,1,1,1,58.0,0,20,4.7,4.85,4.6,4.9,4.75,4.95,4.65,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.595726578992639,0.0633132944739061,1.0686572601138038,0.0294114059010596,0.0439422713584379,0
75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.30171,103.85959,3,1,1,90.0,0,6,4.0,4.83,4.33,4.83,5.0,5.0,4.17,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5598863155996685,0.1368094202233485,1.0203123137543344,0.2042084848744999,0.0086728140043695,2
76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.30148,103.85813,2,1,1,58.0,0,28,4.43,4.78,4.22,4.93,4.93,4.59,4.63,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.654323899546427,0.0725725808335575,0.8573700637034288,0.266375213854207,0.0467081485165273,0
77,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.31786,103.9059,1,1,1,88.0,362,2,5.0,5.0,4.5,4.5,5.0,5.0,5.0,9,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3982971706701715,0.0777156784755048,1.6641817563177193,1.155186884254122,0.0175808052298628,0
78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.30348,103.85969,1,1,1,58.0,0,10,4.3,4.6,4.1,4.9,4.9,4.7,4.3,10,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5702301065852913,0.005222359976292,1.1002531568835066,0.0365682264366135,0.0158161494168674,0
79,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31179,103.86002,1,1,1,78.0,266,226,4.54,4.61,4.6,4.84,4.85,4.71,4.54,9,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,1.2587761713110808,0.1217701772578373,1.7358725080989998,0.9210498828870138,0.023916453887281,0
80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.28172,103.84074,2,1,1,50.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.7507654979675022,0.0324804652438706,1.0103609858874816,0.1737165311187382,0.0894270110784801,2
83,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,1.31629,103.84942,3,1,1,260.0,243,122,4.7,4.72,4.8,4.88,4.9,4.57,4.51,14,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,2.494941337427489,0.1040862451621763,1.9034809882750985,0.4058342261726102,0.0705892543050079,2
84,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29565,103.82867,3,1,2,155.0,98,170,4.94,4.92,4.93,4.97,4.98,4.82,4.86,9,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,1.4819170002146818,0.0908807509545906,2.0822328692493275,0.9874753600723049,0.0919592554231488,2
85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3111,103.8812,2,1,1,100.0,365,133,4.41,4.61,4.36,4.77,4.69,4.47,4.51,9,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,0.624641131540759,0.1844991121061198,2.6044024272046085,0.4973160090123691,0.1695718243007521,0
86,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.29997,103.88536,3,1,1,150.0,0,5,5.0,4.75,5.0,5.0,5.0,4.0,5.0,9,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,1.852807739455988,0.0737306173162019,2.017573976266516,1.4302157797448265,0.3087177328442947,0
87,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,1.38763,103.86942,2,1,2,106.0,88,9,4.22,4.67,4.89,4.89,5.0,4.0,4.11,9,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.8984674106722588,0.0643596456011733,6.24920058282129,0.0459357015197541,0.0127440070306272,3
88,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29489,103.85401,2,1,1,242.0,335,159,4.8,4.8,4.78,4.83,4.88,4.91,4.72,9,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,1.7055804757590491,0.035749860282223,0.602609835825622,0.5936536310800673,0.0666423953054834,2
89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3077800000000002,103.86171,1,1,1,150.0,365,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,1.1462174046915312,0.1108666390451318,1.5454014735469224,0.5394308859561343,0.0651950710081046,0
