,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym
70,0.0,Museum,Central Region,1.29973,103.84658,Apartment,Private room,1,1.0,1.0,110.0,281,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True
71,0.0,Tampines,East Region,1.34806,103.95858,Apartment,Private room,1,1.0,1.0,98.0,365,13,4.85,4.92,5.0,4.85,4.85,4.85,4.69,9,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,True,True
72,0.0,Tampines,East Region,1.34798,103.9617,Apartment,Private room,1,1.0,1.0,89.0,362,10,4.75,4.86,4.63,4.88,4.88,4.88,4.63,9,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True
73,0.0,Pasir Ris,East Region,1.36449,103.95931,Apartment,Private room,2,1.0,2.0,80.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,0.8,Outram,Central Region,1.28424,103.84275,Apartment,Private room,1,1.0,1.0,69.0,177,2,4.0,4.0,3.5,4.5,4.5,5.0,4.0,11,False,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
75,0.0,Outram,Central Region,1.28497,103.84341,Hotel,Hotel room,12,1.0,12.0,31.0,365,18,3.94,4.0,4.44,4.33,4.44,4.72,4.33,9,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
76,0.0,Rochor,Central Region,1.30376,103.85923,Hotel,Private room,1,1.0,1.0,58.0,0,20,4.7,4.85,4.6,4.9,4.75,4.95,4.65,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
77,0.0,Rochor,Central Region,1.30171,103.85959,Hotel,Private room,3,1.0,1.0,90.0,0,6,4.0,4.83,4.33,4.83,5.0,5.0,4.17,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
78,0.0,Rochor,Central Region,1.30148,103.85813,Hotel,Private room,2,1.0,1.0,58.0,0,28,4.43,4.78,4.22,4.93,4.93,4.59,4.63,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,0.0,Bedok,East Region,1.31786,103.9059,Apartment,Private room,1,1.0,1.0,88.0,362,2,5.0,5.0,4.5,4.5,5.0,5.0,5.0,9,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
80,0.0,Rochor,Central Region,1.30348,103.85969,Hotel,Private room,1,1.0,1.0,58.0,0,10,4.3,4.6,4.1,4.9,4.9,4.7,4.3,10,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
81,1.0,Kallang,Central Region,1.31179,103.86002,Hotel,Private room,1,1.0,1.0,78.0,266,226,4.54,4.61,4.6,4.84,4.85,4.71,4.54,9,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False
83,0.0,Outram,Central Region,1.28172,103.84074,Apartment,Private room,2,1.0,1.0,50.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,0.0,Outram,Central Region,1.28268,103.84463,Hotel,Hotel room,12,1.0,12.0,31.0,365,49,4.4,4.54,4.4,4.53,4.4,4.79,4.49,9,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
85,0.0,Outram,Central Region,1.283,103.84344,Hotel,Hotel room,12,1.0,12.0,31.0,365,21,4.35,4.45,4.4,4.85,4.7,4.75,4.45,9,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
86,0.8,Kallang,Central Region,1.31629,103.84942,House,Entire home/apt,3,1.0,1.0,260.0,243,122,4.7,4.72,4.8,4.88,4.9,4.57,4.51,14,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
87,1.0,Tanglin,Central Region,1.29565,103.82867,House,Entire home/apt,3,1.0,2.0,155.0,98,170,4.94,4.92,4.93,4.97,4.98,4.82,4.86,9,False,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True
88,0.0,Geylang,Central Region,1.3111,103.8812,Apartment,Private room,2,1.0,1.0,100.0,365,133,4.41,4.61,4.36,4.77,4.69,4.47,4.51,9,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False
89,1.0,Kallang,Central Region,1.29997,103.88536,Other,Entire home/apt,3,1.0,1.0,150.0,0,5,5.0,4.75,5.0,5.0,5.0,4.0,5.0,9,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True
90,0.0,Serangoon,North-East Region,1.38763,103.86942,House,Entire home/apt,2,1.0,2.0,106.0,88,9,4.22,4.67,4.89,4.89,5.0,4.0,4.11,9,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
91,1.0,Downtown Core,Central Region,1.29489,103.85401,Hotel,Entire home/apt,2,1.0,1.0,242.0,335,159,4.8,4.8,4.78,4.83,4.88,4.91,4.72,9,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False
92,0.0,Kallang,Central Region,1.30778,103.86171,Apartment,Private room,1,1.0,1.0,150.0,365,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
93,0.91,Toa Payoh,Central Region,1.34081,103.84165,Apartment,Private room,2,1.0,1.0,76.0,336,16,4.25,4.56,3.69,4.75,4.81,4.75,4.31,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
94,1.0,Singapore River,Central Region,1.28816,103.84826,Hotel,Entire home/apt,2,1.0,1.0,213.0,353,273,4.79,4.82,4.84,4.79,4.89,4.9,4.69,9,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False
95,0.9,Kallang,Central Region,1.31288,103.85792,Apartment,Private room,1,1.0,1.0,50.0,331,2,3.0,3.5,4.0,4.0,4.5,3.0,3.5,10,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
96,0.0,River Valley,Central Region,1.29887,103.83603,Apartment,Private room,1,1.0,1.0,145.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,0.94,Outram,Central Region,1.28135,103.84868,House,Entire home/apt,2,1.0,1.0,115.0,243,103,4.58,4.75,4.52,4.83,4.8,4.9,4.44,10,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
98,1.0,Ang Mo Kio,North-East Region,1.36747,103.83865,Apartment,Private room,1,1.0,1.0,53.0,230,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,9,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False
99,0.0,Sembawang,North Region,1.45328,103.82199,Apartment,Private room,2,1.0,2.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,0.9,Kallang,Central Region,1.30793,103.86276,Apartment,Private room,1,1.0,1.0,57.0,331,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
101,0.0,Rochor,Central Region,1.3004,103.84994,Apartment,Private room,1,1.0,1.0,110.0,281,4,5.0,4.75,5.0,5.0,5.0,5.0,5.0,10,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True
102,0.9,Outram,Central Region,1.28511,103.84249,Apartment,Private room,1,1.0,1.0,69.0,331,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
103,0.9,Outram,Central Region,1.28563,103.84212,Apartment,Private room,1,1.0,1.0,79.0,331,2,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
104,0.0,Toa Payoh,Central Region,1.33305,103.87235,Other,Shared room,6,1.0,3.0,46.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
105,0.9,Bishan,Central Region,1.35349,103.83274,House,Private room,3,1.0,1.0,47.0,364,4,3.67,4.0,3.67,4.67,4.67,5.0,4.0,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False
